generation,amount_creatures,average_energy,average_speed,average_sense,reproduced,survived,died
227,52,1.6527328262797856,3.3606203416807574,2.219486579586719,18,12,22
228,51,1.7380869911563663,3.369414396605518,2.1984065202922687,16,15,20
229,50,1.7961384748541669,3.311180755505772,2.201336984998298,14,16,20
230,47,1.9208972041116104,3.2764034240714404,2.212406061610507,18,9,20
231,48,1.795244756495155,3.251326024854677,2.192677863354884,19,13,16
232,54,1.712288326357741,3.2835567747217946,2.1717280986362333,17,13,24
233,50,1.6743483803733354,3.2784237350031566,2.189062751937461,14,16,20
234,48,1.8514638868499178,3.3488635361720562,2.16682795198559,17,15,16
235,52,1.724990985527291,3.3771638871118643,2.124332337919111,17,17,18
236,55,1.7364605978105352,3.3623175875496134,2.1276663879455255,16,20,19
237,55,1.6764678510317388,3.3957316768421455,2.1441964957775275,16,12,27
238,47,1.7899424009202978,3.441010782358845,2.1176410547115916,15,12,20
239,45,1.7951009406652945,3.534537500247573,2.1492270054697236,18,13,14
240,51,1.809253322381132,3.5626482319841823,2.176014549956972,17,17,17
241,53,1.6277544326219602,3.586378438766747,2.190181688903801,19,13,21
242,52,1.6856468871953691,3.536800185720332,2.1864962049900174,15,19,18
243,52,1.7027948517379872,3.5109368561283243,2.1929725717682493,17,15,20
244,50,1.7125701111747156,3.5042249474521445,2.1985652115538294,20,13,17
245,54,1.5113042657705118,3.496314054630102,2.191519863672777,14,15,25
246,47,1.811560183592121,3.5382007370708597,2.2149448409490704,21,13,13
247,55,1.7532844174241802,3.52024333112163,2.2376956451974794,20,12,23
248,53,1.7248396444645664,3.507587296834719,2.260948081779591,19,12,22
249,52,1.711021471249578,3.528970844527205,2.247707066705502,19,11,22
250,52,1.7842281621978284,3.4871639478652128,2.243192917705174,17,10,25
251,48,1.7357210024768674,3.536111367509878,2.245697270584795,20,9,19
252,50,1.5945490880051458,3.5349154762565034,2.2264596444622904,16,17,17
253,51,1.6476919152390395,3.5581318176057137,2.209435561848738,19,10,22
254,50,1.75205456482158,3.639967103784088,2.1891051319458557,16,20,14
255,54,1.6811511834213713,3.649176295619611,2.198660342588058,20,11,23
256,54,1.455507604318075,3.7482929046970592,2.2216212571527505,19,12,23
257,51,1.7541033393638052,3.727323092133525,2.229339181803826,15,16,20
258,49,1.6106419485936803,3.774279557523658,2.2385523409318195,15,19,15
259,53,1.4520410988955477,3.735851845600247,2.255399118612412,16,11,26
260,44,1.87151586833739,3.588813269272583,2.2590182543972834,19,7,18
261,48,1.7608228344762262,3.6326934895460234,2.2584870781475135,19,12,17
262,52,1.7564507461929524,3.596146012963359,2.2622875998959464,17,10,25
263,48,1.6318777976505274,3.6166915284166006,2.2424901990813413,17,10,21
264,46,1.8653808257632034,3.4844208312544622,2.2539502308125674,20,7,19
265,49,1.7154743821528315,3.546264779391619,2.270171107474315,19,15,15
266,54,1.6927693214847195,3.675906728959519,2.288833687013851,19,10,25
267,49,1.7830056465424795,3.723193366425956,2.3035295886635803,16,9,24
268,45,1.8506965727687796,3.745692443583996,2.3156707109343992,16,10,19
269,46,1.8291771907795578,3.736798860352095,2.313230740857046,19,10,17
270,51,1.7413578680885031,3.7042119574168932,2.2954198191561765,17,11,23
271,46,1.938820434129897,3.618885394335869,2.341606085818379,14,17,15
272,48,1.7924643043612587,3.5513618414469525,2.3812543733911893,17,11,20
273,48,1.8481301014690548,3.5507592611610796,2.377207033728584,18,11,19
274,50,1.759169157031473,3.536193414377221,2.354687458723493,16,13,21
275,49,1.800763790000252,3.5753457448025427,2.3968341669313715,15,14,20
276,48,1.8232349832235515,3.6159763510395013,2.4296251651578267,18,16,14
277,52,1.7046233807762832,3.6738918617780953,2.415457736244444,21,10,21
278,53,1.6567572132143829,3.7873880695449165,2.454341265067547,14,20,19
279,50,1.775425006426491,3.811971693045164,2.439793933527198,16,7,27
280,45,1.9490531351282994,3.911370774131671,2.4779611285801777,17,15,13
281,49,1.706071114239585,4.007667705957798,2.4952382904480124,17,14,18
282,49,1.8392385021354793,4.05192622746964,2.4936483572896195,18,12,19
283,51,1.659305190045734,4.164726804572684,2.4381916521520246,16,13,22
284,48,1.6707804497777383,4.223788785225204,2.490052680151941,17,9,22
