generation,amount_creatures,average_energy,average_speed,average_sense,reproduced,survived,died
692,53,1.6373793658110969,12.014934733855979,7.848309604880816,18,17,18
693,54,1.5711053384964269,12.089672778787065,7.826162487868453,21,15,18
694,58,1.6619654239691366,11.936187848722259,7.698795716109828,15,23,20
695,54,1.6009622391941585,12.096200156341963,7.659739609904044,18,17,19
696,54,1.6732370127600338,12.184336222549259,7.601329344552267,18,18,18
697,54,1.673616621724561,12.171119544742751,7.669326718235047,17,22,15
698,57,1.5750203835281529,12.266146591608459,7.648242776727412,16,22,19
699,55,1.6274159862393573,12.51519835600482,7.75532174233085,20,12,23
700,53,1.5396674970485924,12.412886822461878,7.996796863150761,14,24,15
701,52,1.6827542362913366,12.442277051440483,8.211249118057792,16,19,17
702,51,1.5362631797831132,12.316975683261559,8.212152153902885,14,21,16
703,50,1.7390401416771646,12.386030866887163,8.390022765370068,17,16,17
704,52,1.573309866573817,12.410402745152235,8.417374876270811,19,17,16
705,55,1.5977991226344275,12.449250861953388,8.309555446680296,18,24,13
706,60,1.5972400453298972,12.573963456114475,8.352088346857142,18,23,19
707,59,1.5299467962503752,12.587600265593814,8.446678692056649,19,17,23
708,55,1.653754241147481,12.65638124427529,8.433584687674717,19,19,17
709,57,1.4486891387051373,12.553097840918488,8.50332460199955,14,21,22
710,51,1.5091856218072106,12.49020728370177,8.380243114395894,13,19,19
711,48,1.7473245363612098,12.445704738117135,8.313606768460518,18,16,14
712,52,1.6491811875162858,12.489416834304775,8.267807671639098,16,21,15
713,55,1.5778484071853565,12.550388684236049,8.29536432742341,17,18,20
714,54,1.630984971609422,12.833478093697893,8.41033524065567,20,17,17
715,58,1.5990720855821174,12.872620689782803,8.441659864743752,18,22,18
716,58,1.5445879839377108,12.944416596862322,8.619359852802194,18,24,16
717,60,1.4535903185404286,12.830663329276694,8.602121362258577,18,17,25
718,53,1.6613519001717814,12.907992157571055,8.685685538886391,20,18,15
719,59,1.52643446044216,13.016606040273505,8.735315300794978,17,22,20
720,58,1.6294146203015742,12.96484963487471,8.682972330414817,15,22,21
721,52,1.7481664212138464,12.881530727961971,8.736938106736387,19,16,17
722,54,1.53289709418588,12.75145313736733,8.769410455733063,16,18,20
723,52,1.5831178463339144,12.788308289780465,8.963926853376922,14,23,15
724,53,1.6826314985113373,12.771838480509222,8.993047471996853,17,22,14
725,58,1.4968507441119743,12.85686366283276,8.972286564908284,16,22,20
726,55,1.611109785131886,12.86198698861827,9.103490999560586,17,20,18
727,55,1.450120929465675,12.98784306468786,8.97252792531143,11,18,26
728,44,1.7852057405239896,12.902204283239108,8.972016271814475,20,10,14
729,50,1.6150799109881253,13.22919956039765,9.001402085079318,17,21,12
730,56,1.6100912795323248,13.365545874263963,8.877809406435537,20,14,22
731,55,1.5514648158427085,13.41251477693176,8.863762684606272,17,21,17
732,56,1.5566363225098925,13.343516204732877,8.934545709485834,16,25,15
733,57,1.4665099517521496,13.392592920424635,8.90545600531695,17,25,15
734,59,1.585567549110551,13.310579826642934,8.85042044560634,14,29,16
735,57,1.5956158075281817,13.35190587306079,8.936511830569376,15,26,16
736,56,1.6088600042088166,13.411367329404868,9.049211838379756,19,16,21
737,54,1.4443040608181974,13.355993643682027,9.166314295063502,14,24,16
738,52,1.649392307771779,13.21469183574576,9.141254239567598,16,19,17
739,53,1.5758406685463144,13.25921409957357,9.078156180794082,16,19,18
740,52,1.48715346449186,13.250588114212698,9.121486399759684,11,23,18
741,48,1.715135317446437,13.138513558133845,9.219345991684017,19,12,17
742,51,1.638660214019199,13.08952798958361,9.19212446345898,15,25,11
743,57,1.6185948297022714,13.202682307546002,9.280051048650066,17,24,16
744,58,1.621190350820352,13.209782734635048,9.163853626023256,16,21,21
745,53,1.6518616668179766,13.14238836001592,9.187724391460277,19,15,19
746,53,1.6672171058166598,13.200990250388537,9.261480330078673,14,24,15
747,52,1.4890204660569766,13.224756966911587,9.1496899680535,14,19,19
748,49,1.5812153407726328,12.978320263349898,9.2596467121272,20,14,15
749,54,1.5890769868717252,12.990564619956512,9.269769108949264,17,22,15
750,57,1.6050999140700695,13.093345936939958,9.321827957442384,14,28,15
751,56,1.5684111568592418,13.086259571909354,9.430265572863783,16,27,13
752,61,1.5661828917197196,13.060275467280505,9.265463262980397,15,32,14
753,62,1.539944814080728,12.947257228706908,9.27481498238811,17,25,20
754,60,1.5525302705004687,12.874160653778903,9.354533658643085,15,27,18
755,58,1.4950048305408759,12.900000846727195,9.369169309601467,14,21,23
756,50,1.6505809328001362,12.881933516956348,9.285517085449415,16,23,11
757,56,1.5704433253186993,13.031255411781158,9.28043165207637,14,25,17
758,56,1.6687212287824642,13.213168893784822,9.375206567559564,19,19,18
759,57,1.368034516530479,13.469568688417088,9.15913265113885,14,19,24
760,47,1.6650858472737609,13.476653522129814,9.083685122399888,16,17,14
761,51,1.6312581332241782,13.225043080746573,9.135863442227409,20,16,15
762,57,1.6410256377934958,13.04981321286747,9.210764042325405,16,23,18
763,56,1.6115206141169245,13.334706752969542,9.030249238867869,15,27,14
764,59,1.5448046696746944,13.414377588285422,9.027680366965395,16,25,18
765,58,1.506158474290787,13.38306579059667,8.92985966801264,18,22,18
766,58,1.487624739261449,13.387597567497973,8.91062568380245,22,16,20
767,60,1.4039106593886508,13.389899053197416,8.822190435311358,16,24,20
768,56,1.4890081584463324,13.261739269290668,8.855345879180081,17,22,17
769,57,1.5362400165185486,13.082794227203305,8.789660930779766,18,18,21
770,56,1.564237467286724,13.196024299622206,8.762591464369162,15,21,20
771,55,1.5784524410243645,13.238652228841843,8.790518236456391,19,19,17
772,57,1.520007267334557,13.42056629453997,8.779063490711499,19,22,16
773,60,1.4693046426156084,13.561906994405623,8.800756095441551,16,29,15
774,61,1.4931931174130977,13.552959172650827,8.752011762626399,12,31,18
775,56,1.4764143216997405,13.489900683256222,8.839989756782552,20,18,18
776,59,1.4324716411514629,13.46574540153071,8.830383866901599,16,26,17
777,58,1.543428717341783,13.36902978477223,8.877339305357637,12,31,15
778,57,1.5585505481033162,13.36665671219423,8.87783278338275,17,20,20
779,54,1.5009600787042052,13.316625888550085,8.840624357112937,17,19,18
780,53,1.5069377707738323,13.509678349910688,8.881345679158711,21,14,18
781,56,1.5029225232089642,13.338252454711457,8.871364174562148,18,20,18
782,56,1.5944512751723905,13.308681345832676,8.945650141731614,17,23,16
783,57,1.611023087035034,13.410067859762188,9.022539259126868,18,30,9
784,66,1.3419067266107907,13.463455761147333,9.014252889388377,16,27,23
785,60,1.4884504731638468,13.516643967492444,9.088577772102083,18,28,14
786,64,1.4314963545825872,13.616207607998167,9.078422679236969,17,24,23
787,59,1.512218782222725,13.7238821476493,8.985880817797849,14,27,18
788,55,1.589790753317492,13.795038318709064,8.940810728816137,18,21,16
789,57,1.5409558288805532,13.733454376228863,9.031028116853157,16,24,17
790,57,1.5627092139492613,13.674257642382774,9.00430109715582,19,20,18
791,58,1.5977688896303914,13.889193743042906,8.960016758062594,15,29,14
792,59,1.4643276220491994,13.921702349027655,8.964806676150856,18,23,18
793,59,1.4342031925822323,13.742258849680114,9.058462848579982,16,21,22
794,54,1.4558464697261788,13.437558336948207,8.989752569532426,15,17,22
795,48,1.6057117884761405,13.190786525942167,8.959891584730347,17,16,15
796,52,1.6747695853809348,13.014117599920324,8.95754546798368,18,19,15
797,56,1.6433164818329697,12.932600204559323,8.851399206890274,21,16,19
798,59,1.4705659753785927,12.75034602832519,8.882586585607235,17,21,21
799,55,1.6030309290085212,12.658080853646293,8.905345787838643,18,20,17
800,56,1.5563959104101583,12.59766867563322,8.892186803665519,19,23,14
801,61,1.418866223008862,12.56786690616409,8.887790321313526,21,16,24
802,59,1.621242076944797,12.223054677901777,8.850282483598749,16,21,22
803,53,1.5747387784079374,12.294789346692335,8.752463238190321,18,16,19
804,53,1.6269938426148052,12.526790359105021,8.784708904336398,19,15,19
805,54,1.6314749789612946,12.391830852684802,8.818713117614255,18,14,22
806,51,1.622307233328516,12.395546107563302,8.803522185691298,16,18,17
807,50,1.7377820440503524,12.366629907320236,8.88055397290058,17,17,16
808,52,1.6580667510265683,12.228140389609791,8.946863979907882,17,15,20
809,52,1.6190240606437962,12.100435952016467,8.956976215498791,19,14,19
810,53,1.676741452272302,12.0895932147862,8.933836269244429,17,23,13
811,57,1.6254099188230338,12.077840087719345,9.080544071627843,13,27,17
812,54,1.689376975967969,12.079192789255277,9.100953900041862,20,15,19
813,56,1.592599733455391,12.16719227162757,9.144524137867887,19,21,16
814,59,1.5884240015502011,11.91057317552427,9.007433245869157,17,16,26
815,51,1.5526087396023067,12.031956577630368,8.96838830006356,18,16,17
816,52,1.6872217333649038,11.917140510326398,9.153687625291843,17,21,14
817,57,1.6326041403382063,11.907642560005645,9.250847925803688,17,24,16
818,58,1.6210520382943634,11.810048431684647,9.280657754158481,20,17,21
819,58,1.4488665871254078,11.7953609564003,9.355401175425005,16,22,20
820,54,1.573181829253424,11.742617194784987,9.262310268650447,19,17,18
821,56,1.5719527993638407,11.666988626854375,9.26056810569371,16,23,17
822,56,1.6132680030541644,11.71138139994525,8.990704156270208,19,18,19
823,58,1.5670704147568373,11.719789408945791,9.333721982858265,18,22,18
824,59,1.5500350399872045,11.78535823846318,9.09494148910647,18,19,22
825,56,1.6258951406075135,11.75406963566684,8.76822570300603,18,20,18
826,56,1.659655935135333,11.601576554867465,8.749357071434046,18,22,16
827,58,1.6692816221265212,11.651083712905741,8.860083641699287,18,15,25
828,52,1.585305198394324,11.657584106611235,8.977096625980026,21,13,18
829,56,1.5764416427869528,11.576526324989715,8.988452230585077,19,16,21
830,55,1.6586018818882393,11.654316325905825,9.493631546083378,15,25,15
831,57,1.6479375305800246,11.861170474481362,9.502837737299064,15,25,17
832,55,1.6635206731289522,11.911680322268916,9.41717318288248,14,27,14
833,55,1.567250752496101,12.07783975632959,9.255655776829611,16,24,15
834,57,1.5312748613088707,12.165724769658135,9.001507547431158,17,19,21
835,54,1.6693863516361132,12.233057557274435,8.911072517358393,18,18,18
836,56,1.5977528768315696,12.40983551033432,9.118894921940898,17,20,19
837,55,1.588636587835047,12.605983832067245,8.959319570806032,21,17,17
838,59,1.589969828678144,12.660529500640868,8.83467827175407,14,28,17
839,57,1.6085231339214834,12.51830476107473,8.862633272290593,18,22,17
840,58,1.5958852276017759,12.457091382248048,8.797769650795617,18,25,15
841,62,1.470741143390374,12.241091231682427,8.813279956126525,19,18,25
842,57,1.6222951439647755,12.598109937869527,8.955378701194455,19,15,23
843,53,1.3185737980267893,12.709011721673932,8.996474384516098,7,25,21
844,39,1.811464267232216,12.654217159641913,9.083050189566357,18,11,10
845,49,1.6734191370417817,12.47105353825199,9.237242037910116,14,21,14
846,52,1.7124645549601563,12.414524236507114,9.39305175320745,15,23,14
847,54,1.6060346026482701,12.561404782478727,9.259377495850627,18,20,16
848,56,1.6279839890456966,12.82926429831851,9.284286518260926,16,22,18
849,55,1.6096557378252818,13.263598995002775,9.232671789580804,15,22,18
850,52,1.6034379145203261,13.346946041203175,9.266238159992325,15,23,14
851,55,1.6299009618528957,13.19049128330218,9.209662428657934,17,18,20
852,52,1.6228663405470274,13.317882452095066,9.147428335892018,15,23,14
853,54,1.4853871448730176,13.196259222060393,9.294940831591466,17,19,18
854,54,1.6345562310270796,12.646614321896982,9.330202626972518,18,20,16
855,58,1.5669536432128488,12.35229991532152,9.462708235482307,15,28,15
856,60,1.5857641319516336,12.351191673253549,9.481711852088008,13,30,17
857,57,1.583952418723907,12.325271105008364,9.380443219754289,16,20,21
858,53,1.5783037142251581,12.492330055067972,9.358588061731277,15,27,11
859,57,1.570032253249187,12.287380396047812,9.388853283668634,15,27,15
860,57,1.4741154819284723,12.324438085014966,9.296166706299779,16,19,22
861,51,1.6969561246247329,12.115495024211711,9.17777490356364,19,18,14
862,58,1.3084194935444717,12.26374193230159,9.252420329687942,11,24,23
863,46,1.7768222892867285,12.031689105283503,9.223784999883096,19,14,13
864,54,1.662645085556196,11.984205303321321,9.295702584191373,17,22,15
865,56,1.689919711173765,11.939882628560099,9.44012475574669,23,11,22
866,57,1.390840156533592,12.149579167302132,9.479455319620492,16,18,23
867,50,1.6081206166697644,12.10627576371215,9.371671636064052,16,18,16
868,50,1.6807967275004612,12.187359880633235,9.172509969006033,17,19,14
869,54,1.4904199874325217,12.820395020714955,9.078692978881879,17,16,21
870,50,1.695782112593335,12.552798973190233,9.067129610285281,16,21,13
871,54,1.7126159643118286,12.289380381292371,8.916893981101046,19,18,17
872,57,1.6002490686556472,11.955855306762277,8.923354889629461,17,24,16
873,59,1.6454209665545774,11.929138875395392,8.9523871999625,15,28,16
874,58,1.5800807952319365,11.729938517415892,8.973685946283092,17,21,20
875,55,1.6245110447019686,11.782341944724259,9.006883883821397,17,22,16
876,56,1.5089653789226394,11.763839999332818,8.849628863489546,14,28,14
877,56,1.6735758977246904,11.581521490230957,8.919511076886085,18,20,18
878,56,1.6583677787899032,11.623208721525062,8.781583708278182,20,12,24
879,54,1.6138854335618797,11.775045409674046,8.855954343400253,19,19,16
880,57,1.6254125640212709,11.699313433132343,8.955010679194366,15,28,14
881,58,1.5648235893462679,11.758499390130552,8.780374938299737,14,27,17
882,56,1.4597859570370346,11.851675487477923,8.743263666281665,14,20,22
883,49,1.617581517068235,11.6118471311926,8.831058582251533,14,18,17
884,48,1.7797785908504824,11.608777267598308,8.658750055154213,18,16,14
885,53,1.614278055984333,11.557005399773336,8.600850685349378,18,21,14
886,58,1.4952506515800545,11.492083553145399,8.5044593051038,15,24,19
887,55,1.604124923171892,11.652054623291384,8.437572482655517,16,25,14
888,58,1.4308020077765278,11.877991351033128,8.355173826501856,18,18,22
889,55,1.7536142020967516,11.904100922178621,8.334134305313759,17,25,13
890,59,1.634160446582422,11.885429247093521,8.474195367433625,15,28,16
891,59,1.5230370834825047,11.781063468653912,8.52527260696169,19,25,15
892,64,1.3837510349183972,12.055018232661212,8.38016902015474,18,20,26
893,56,1.6629021416424388,11.943425257128196,8.551648979444577,15,25,16
894,56,1.620512108884124,11.897590364536873,8.564634627089609,16,24,16
895,57,1.6346175213316256,11.878381175142133,8.546189566856654,19,21,17
896,60,1.586898285481618,11.991390234293533,8.545463600889459,15,27,18
897,57,1.6453455259866596,11.999042603389805,8.661045538466789,21,15,21
898,57,1.6004543273993428,12.015966940639911,8.71804623373011,18,24,15
899,62,1.5886616178883695,12.027193430700452,8.687072601238476,19,21,22
900,59,1.6269399996529252,12.11440615395743,8.609102679663781,17,22,20
901,57,1.624300666086939,12.183682497808315,8.502786460323644,15,20,22
902,50,1.6321320494589693,12.350502246245101,8.359307293321514,17,14,19
903,51,1.7334590500661153,12.459857804557052,8.147682083778344,21,15,15
904,57,1.5815742327143376,12.480079361590011,8.238083651941377,18,18,21
905,55,1.5802947383472001,12.508037037084549,8.151452180357888,16,23,16
906,55,1.6740460285429326,12.5649365939801,8.184552837263315,16,20,19
907,53,1.6279413242698575,12.56263392074575,8.148252610394353,17,22,14
908,56,1.5337014478344368,12.47698147677393,8.097437916388687,13,29,14
909,55,1.4508185038467178,12.531908512110165,8.084822781446208,15,18,22
910,48,1.6675424998194182,12.454608962087486,8.193798538056269,15,21,12
911,53,1.725362399100707,12.519121954387185,8.309003021334345,21,10,22
912,52,1.634324426233688,12.459220558410525,8.244494196922785,20,14,18
913,56,1.5867309213730507,12.345998074422289,8.21252479858338,18,19,19
914,56,1.7005188823452912,12.179024950157267,8.337903524782137,17,20,19
915,55,1.609086928184088,12.204636737283419,8.343679307365433,18,20,17
916,58,1.6575662187043547,12.07410775097354,8.331744288436314,15,30,13
917,60,1.6027092502718916,11.972207261441467,8.28902015763551,18,29,13
918,65,1.2297588982035799,11.96572934864942,8.339576749811105,11,27,27
919,49,1.6864156687566436,11.70497974704589,8.282690966935998,18,14,17
920,53,1.7058390004037183,11.753359468136894,8.502693711658742,18,18,17
921,54,1.6880189833906698,11.765574370331368,8.381081893318916,20,19,15
922,59,1.649481304044401,11.856103312980155,8.441248662893356,13,30,16
923,56,1.6801774532053835,11.86161932315144,8.539905307143078,20,18,18
924,59,1.5567220056096887,11.996407612337132,8.361182380491075,18,20,21
925,57,1.5988870442135699,12.049226611653499,8.395177399805272,17,21,19
926,55,1.62005290736657,11.952507493178556,8.401744121574444,17,20,18
927,55,1.634538759271082,11.961794549020572,8.350403775472516,18,20,17
928,57,1.6348574839024301,11.888569551628139,8.32370481176655,16,29,12
929,62,1.5755008806466513,11.978770809141695,8.299411677826702,18,20,24
930,56,1.5519585796219622,11.824384899476234,8.404548933356692,21,17,18
931,59,1.5075605904817706,11.803703406685237,8.47025498373019,18,19,22
932,56,1.6797056177504335,11.873529051461288,8.339523115583551,17,21,18
933,56,1.71255718186184,11.726269167146361,8.507350619958157,17,22,17
934,56,1.5962745382039394,11.785137739048563,8.460584790182285,19,19,18
935,57,1.4163663506648536,11.877603279798047,8.347469251010226,16,19,22
936,51,1.629665140586107,11.988604235214808,8.31494954029488,15,17,19
937,50,1.7281811642946394,11.85287242570296,8.386329073854718,18,17,15
938,54,1.693136323733984,11.992886104239561,8.120809403936144,16,26,12
939,58,1.611264467150916,12.087505231432425,8.120149168695379,18,21,19
940,58,1.5905242117597218,12.257434174279435,7.958085257484099,18,23,17
941,59,1.554562649756281,12.396020130632996,7.804789514257438,18,23,18
942,59,1.4460025325654216,12.369029752183252,7.880531603340248,16,26,17
943,59,1.5531828560602325,12.436877197755491,7.698278008862205,16,24,19
944,57,1.6671254374656075,12.250587385510507,7.8776522385657115,19,21,17
945,59,1.5265245995328882,12.32197670645396,7.788066844164998,17,24,18
946,58,1.5671551618608424,12.095411944684356,7.832383175572023,20,18,20
947,58,1.508395500529225,12.066880776936438,7.885767604223117,17,22,19
948,56,1.429337069033626,12.160114349479043,7.646652093123571,13,22,21
949,50,1.78341603103105,12.008294021954875,7.671908651852058,19,18,13
950,56,1.6866285643890073,12.165740452084833,7.444650548681574,13,29,14
951,55,1.5999118636919303,12.110350654053923,7.521673641338273,17,22,16
952,58,1.6431239637978172,12.092959683049346,7.485382359581172,21,18,19
953,60,1.5584948377624845,12.0090439726244,7.39994232787302,19,18,23
954,56,1.6547332819543483,12.21138151545698,7.609383148548521,15,21,20
955,53,1.5983524506077638,12.228769616851823,7.482050941504023,19,12,22
956,52,1.699474818534932,12.067622634589924,7.365977841334042,18,18,16
957,54,1.7201129827718535,12.172161849108216,7.205236925000842,15,26,13
958,56,1.610916664235481,12.19321901535285,7.053834707918696,20,17,19
959,57,1.4626252849131574,12.14774943827499,6.9532010371962825,13,27,17
960,54,1.3831403076952993,12.23883673288195,7.054712326123797,15,16,23
961,46,1.6452521614344886,12.090166256292573,7.044417711499998,16,10,20
962,44,1.8297557860020446,12.068282684267638,6.932943063772424,17,14,13
963,50,1.7543330413294578,12.029944461924774,6.923823134415422,18,17,15
964,54,1.5503692844132018,11.742440881133389,6.7486425782238095,14,28,12
965,56,1.6868297560546874,11.714616573637413,6.671806112428849,16,24,16
966,56,1.6323261252715455,11.671662813122206,6.665018379697668,20,19,17
967,59,1.590435417052544,11.931252424973469,6.7745208801476,19,21,19
968,60,1.5931596098365497,11.876972364014241,6.722385743239109,21,15,24
969,57,1.5836965279293767,11.788868779943837,6.6776925079063645,17,25,15
970,59,1.4614182398548787,11.914759457097256,6.67601251090599,14,28,17
971,58,1.5866495422467117,11.70188636599296,6.741690952320674,17,21,20
972,56,1.6732065557350932,11.700592297844981,6.8106685852691085,19,18,19
973,57,1.6711565058376747,11.713479769886114,6.807593654152787,18,24,15
974,60,1.4982294339575342,11.758700495429874,6.829599313301995,19,21,20
975,59,1.6089663323272068,11.826449327820878,6.83962414615277,19,19,21
976,58,1.4862928102507522,11.972344849815032,6.772046142349049,19,18,21
977,56,1.6594206291141433,12.093104697101895,6.7559974871147634,17,23,16
978,57,1.5072207507607618,12.140367547201093,6.710101688977865,19,20,18
979,58,1.6105526703282722,12.190574403017841,6.672295998425104,18,22,18
980,58,1.624909265459316,12.196194460954002,6.6731967270049015,17,22,19
981,56,1.7205671619009328,12.03653272199976,6.488540575714311,17,24,15
982,58,1.6032581657059113,11.982368038584024,6.409349470439448,22,15,21
983,59,1.68245236487117,11.753368546562989,6.471990312045244,18,24,17
984,60,1.5114544195570674,11.788087899323592,6.448507761913379,17,23,20
985,57,1.645700206821454,12.037273694546894,6.569255753445929,16,22,19
986,55,1.435657805611197,11.897675351031413,6.697319382580211,13,21,21
987,47,1.7259168578545712,11.80068375144507,6.482571295717842,18,11,18
988,47,1.7231905960456964,11.837711329562328,6.46242731043074,16,23,8
989,55,1.6801487515465299,11.936228526358576,6.450125013116574,16,22,17
990,55,1.6845831847347799,11.791833410782793,6.428140250130274,18,20,17
991,56,1.6591255787326662,11.63977754378906,6.6030420885624395,18,23,15
992,59,1.5250413740358164,11.712164506343038,6.628243986706807,15,26,18
993,57,1.5925270470679727,11.855893479676599,6.542395547999515,15,25,17
994,56,1.6479739170528824,11.965101005992171,6.587038620257147,15,27,14
995,58,1.6932476657371462,11.873517179341226,6.735401958738065,18,24,16
996,60,1.5630299897021553,11.87961656905035,6.812513313895786,17,25,18
997,59,1.5812891884382725,11.78114765071409,6.8871087226421395,19,18,22
998,57,1.5739716041609597,11.962368342170818,6.91032953860449,13,27,17
999,53,1.6798299433495887,12.061813359236156,6.719855033257273,15,24,14
1000,54,1.5839377796637695,12.436717712765464,6.502601961450383,20,16,18
1001,56,1.667677436604712,12.257781003742982,6.817958435887951,16,27,13
1002,59,1.5380917705034185,12.084974563465513,6.878186847365298,14,25,20
1003,55,1.4831416694130186,12.030266879827373,6.967377236553175,16,20,19
1004,53,1.6192735227555677,11.783567532346753,7.114150024304689,19,16,18
1005,56,1.6521699316730964,11.826826094142472,7.183955882253121,18,20,18
1006,56,1.5733865741213175,11.966407666821981,7.2146611625151715,14,27,15
1007,56,1.7116312114577013,12.304771121691639,7.086888089038098,21,23,12
1008,65,1.4887922247864143,12.430683866110012,6.924529885718674,11,39,15
1009,61,1.591069651651502,12.30602537389037,6.888053375098852,18,25,18
1010,61,1.5823554170108862,12.101646000984909,6.870716334075631,21,19,21
1011,62,1.4991524136421317,11.983995546341111,6.963426033684458,15,29,18
1012,60,1.6101350961763825,12.157367771480198,6.950215456787586,16,26,18
1013,58,1.4777830255120323,12.059186067972439,7.031251021371932,14,20,24
1014,49,1.7460272579675502,12.313258226186182,7.122844270742012,19,16,14
1015,54,1.617428715164532,12.042554699776465,7.226811652409755,18,19,17
1016,56,1.5517364312692343,12.111775041871011,7.05755211860202,13,29,14
1017,55,1.586303997062493,12.05120085772012,7.151575161035597,17,22,16
1018,56,1.588589805412445,11.957513789963588,7.314149892309753,13,26,17
1019,54,1.7019183122384807,11.769858290419586,7.401887249582807,17,20,17
1020,54,1.5717475865029908,12.087777891594252,7.132972807389815,17,19,18
1021,55,1.5773587049945486,12.235188338733737,7.031454042184731,24,11,20
1022,59,1.5211644775260829,12.4551539779072,7.1272259629649355,17,20,22
1023,55,1.559909697164479,12.56742407689524,7.2962292994629925,18,17,20
1024,54,1.5612022415206164,12.566238930925781,7.175381434166346,17,21,16
1025,56,1.541163344072474,12.320691719488677,7.311612174270765,15,28,13
1026,58,1.5268852329028153,12.299509780813096,7.398995396641641,18,21,19
1027,57,1.5491940365444008,12.465244972554519,7.358118510061925,20,17,20
1028,57,1.687545753983976,12.664560962511661,7.285058408097643,15,28,14
1029,58,1.625564323395784,12.60039378857724,7.221953049909029,21,15,22
1030,57,1.5903450342230216,12.650186920557728,7.392633977894708,20,16,21
1031,57,1.5574826370718258,12.665105390600626,7.269738181437427,16,21,20
1032,55,1.5435076965395356,12.586571723155167,7.334196224421531,18,18,19
1033,55,1.6437458614192317,12.485826176673713,7.501536856624348,15,24,16
1034,55,1.5986388421717492,12.783661304364506,7.666798062888531,19,18,18
1035,56,1.5637022198969317,12.498509275336874,7.439401188835192,18,22,16
1036,58,1.5174667564038349,12.811157721043541,7.531694417453815,16,25,17
1037,57,1.5791095999661364,12.889919218766957,7.57181378836331,18,21,18
1038,57,1.5408874918249547,13.004394196859176,7.553620391127821,19,18,20
1039,57,1.55635350616766,13.035779692357973,7.520784593191003,16,27,14
1040,59,1.4836563996413696,13.196455909822204,7.427065112414807,11,33,15
1041,56,1.6050050163924356,13.080803404022403,7.358326868258798,21,15,20
1042,57,1.579124379058943,12.90997666416654,7.045897305752588,17,22,18
1043,56,1.6062467868769927,13.048429428027848,7.087987655044955,19,21,16
1044,60,1.5035339014895457,12.875883227891725,7.146466513173989,14,30,16
1045,59,1.5775585755049863,13.093222709860406,7.215468430014038,19,20,20
1046,58,1.6793831078172532,13.060376685449665,7.503074433672333,16,28,14
1047,60,1.6124597744891396,13.179891514701376,7.481092739905222,17,27,16
1048,62,1.425872716288029,13.198281520807008,7.711306372243776,15,26,21
1049,57,1.4589772784812531,13.231428003445394,7.8565820891748155,16,23,18
1050,55,1.6498080034792553,13.252431611428277,7.829362438571194,18,18,19
1051,54,1.3304262471512318,13.239208862570262,7.933864795395356,10,17,27
1052,37,1.9679567344449895,12.935703611342799,7.790668427020787,15,16,6
1053,51,1.6630375723906536,12.968008765967518,7.734078141029373,20,14,17
1054,54,1.6611544378330447,12.930792865011936,7.746011463920585,17,23,14
1055,57,1.6441056255788546,12.998305199269529,7.887424914372051,22,15,20
1056,59,1.5927865450574075,13.102066040752675,7.83661809954817,16,28,15
1057,60,1.5192438093443905,13.261768567476233,7.777991941233474,19,22,19
1058,60,1.5523989030815326,13.328558186187738,7.659541316499625,15,25,20
1059,56,1.5580031010502566,13.321681523295442,7.592939630046525,17,22,17
1060,57,1.5141963740612046,13.53212639930102,7.4635257701548205,20,19,18
1061,59,1.5095266710850224,13.40399484705837,7.430020111850301,14,31,14
1062,60,1.4783992026310893,13.374862275522938,7.4940328882049005,20,19,21
1063,59,1.4967015100453096,13.319731584597045,7.465400271076381,18,24,17
1064,60,1.517831851487286,13.338864369885515,7.3382841985065905,20,16,24
1065,56,1.6471762865450115,13.395938310567756,7.495805231081156,13,30,13
1066,56,1.492047022644838,13.588329099774667,7.416424792367423,15,28,13
1067,58,1.573049421243287,13.597221921735905,7.28244043462177,13,31,14
1068,57,1.4656946884321123,13.780001973792494,7.432365410568908,17,23,17
1069,57,1.4967541967201263,13.92228784049572,7.621326924020098,13,29,15
1070,56,1.4176136377548052,13.87936339423911,7.551551586868983,15,24,17
1071,54,1.5382443520393414,13.692189330185952,7.45759532873317,17,20,17
1072,54,1.5376171357124209,13.696045944120524,7.6117039183292245,17,21,16
1073,56,1.6064575964870629,13.521181816256513,7.464154661680764,19,22,15
1074,60,1.5278562092759609,13.529714994719045,7.619604206917379,19,20,21
1075,58,1.5294172345881458,13.71514730433864,7.7330380442514,16,26,16
1076,59,1.4946122653517724,13.746664854986475,7.7001294016722746,18,23,18
1077,59,1.449827952304671,13.87885146311995,7.639684972747197,16,24,19
1078,56,1.4695739948784328,13.99445437654674,7.586722100227226,15,18,23
1079,50,1.6621245114690797,14.285721116397124,7.744273213136224,19,18,13
1080,56,1.5935406288333682,14.337521575660906,7.816620399445772,18,26,12
1081,62,1.2618676263555129,14.292720330796099,7.868776463767144,10,23,29
1082,43,1.6874093948303044,14.16987488678402,7.902051680906,16,14,13
1083,46,1.6781433652545463,14.06158280538944,7.952151775400418,19,12,15
1084,51,1.58413393846508,14.196231116887027,8.006140553522936,14,26,11
1085,54,1.590265392228146,14.2054600217533,8.030152034812946,18,22,14
1086,58,1.526568661155875,14.202291699271518,7.998516951965107,20,20,18
1087,60,1.5436034894464707,14.065492918259451,8.057774331991373,18,23,19
1088,59,1.5757987490712366,14.127043241764678,8.124250672931462,17,18,24
1089,54,1.5860930442960008,14.296409707218128,8.356145810002609,17,25,12
